Date,MarketCap,,,
2010-11-01,279000000000.00,,,
2010-12-02,291800000000.00,,,
2011-01-04,305100000000.00,,,
2011-02-04,319200000000.00,,,
2011-03-09,324700000000.00,,,
2011-04-08,309800000000.00,,,
2011-05-11,321100000000.00,,,
2011-06-13,302000000000.00,,,
2011-07-14,331700000000.00,,,
2011-08-15,355500000000.00,,,
2011-09-15,364300000000.00,,,
2011-10-17,390300000000.00,,,
2011-11-16,357600000000.00,,,
2011-12-19,356200000000.00,,,
2012-01-23,398500000000.00,,,
2012-02-23,481500000000.00,,,
2012-03-26,565900000000.00,,,
2012-04-26,568200000000.00,,,
2012-05-29,535100000000.00,,,
2012-06-28,532100000000.00,,,
2012-07-31,572500000000.00,,,
2012-08-30,622300000000.00,,,
2012-10-02,621100000000.00,,,
2012-11-01,561200000000.00,,,
2012-12-04,541700000000.00,,,
2013-01-07,492000000000.00,,,
2013-02-07,439700000000.00,,,
2013-03-12,402300000000.00,,,
2013-04-12,403400000000.00,,,
2013-05-14,416600000000.00,,,
2013-06-14,403700000000.00,,,
2013-07-17,390900000000.00,,,
2013-08-16,456400000000.00,,,
2013-09-18,422200000000.00,,,
2013-10-18,457900000000.00,,,
2013-11-19,467500000000.00,,,
2013-12-20,494000000000.00,,,
2014-01-24,487100000000.00,,,
2014-02-26,461500000000.00,,,
2014-03-28,478900000000.00,,,
2014-04-30,508300000000.00,,,
2014-06-02,541500000000.00,,,
2014-07-02,559900000000.00,,,
2014-08-04,572400000000.00,,,
2014-09-04,587500000000.00,,,
2014-10-06,584400000000.00,,,
2014-11-05,638400000000.00,,,
2014-12-08,659200000000.00,,,
2015-01-09,652400000000.00,,,
2015-02-11,727400000000.00,,,
2015-03-16,727800000000.00,,,
2015-04-16,726900000000.00,,,
2015-05-18,750000000000.00,,,
2015-06-18,736700000000.00,,,
2015-07-21,745600000000.00,,,
2015-08-20,642400000000.00,,,
2015-09-22,646700000000.00,,,
2015-10-22,644000000000.00,,,
