Date,MarketCap,,,
2017-05-16,63920000000.00,,,
2017-05-30,64710000000.00,,,
2017-06-12,61380000000.00,,,
2017-06-23,63120000000.00,,,
2017-07-07,62620000000.00,,,
2017-07-20,64480000000.00,,,
2017-08-02,64600000000.00,,,
2017-08-15,65190000000.00,,,
2017-08-28,67310000000.00,,,
2017-09-11,70220000000.00,,,
2017-09-22,68230000000.00,,,
2017-10-05,68800000000.00,,,
2017-10-18,69310000000.00,,,
2017-10-31,73920000000.00,,,
2017-11-13,76400000000.00,,,
2017-11-27,76980000000.00,,,
2017-12-08,74710000000.00,,,
2017-12-21,74840000000.00,,,
2018-01-05,78080000000.00,,,
2018-01-19,80850000000.00,,,
2018-02-01,82280000000.00,,,
2018-02-14,79570000000.00,,,
2018-02-28,85040000000.00,,,
2018-03-13,92670000000.00,,,
2018-03-26,87130000000.00,,,
2018-04-09,86690000000.00,,,
2018-04-20,90070000000.00,,,
2018-05-03,92430000000.00,,,
2018-05-16,95660000000.00,,,
2018-05-30,96060000000.00,,,
2018-06-12,101200000000.00,,,
2018-06-25,98950000000.00,,,
2018-07-09,105300000000.00,,,
2018-07-20,109100000000.00,,,
2018-08-02,106800000000.00,,,
2018-08-15,109800000000.00,,,
2018-08-28,115800000000.00,,,
2018-09-11,115700000000.00,,,
2018-09-24,120100000000.00,,,
2018-10-05,117300000000.00,,,
2018-10-18,108100000000.00,,,
2018-10-31,105000000000.00,,,
2018-11-13,101100000000.00,,,
2018-11-27,97570000000.00,,,
2018-12-11,104600000000.00,,,
2018-12-24,92820000000.00,,,
2019-01-08,111500000000.00,,,
2019-01-22,113900000000.00,,,
2019-02-04,121400000000.00,,,
2019-02-15,122500000000.00,,,
2019-03-01,126800000000.00,,,
2019-03-15,124500000000.00,,,
2019-03-28,119600000000.00,,,
2019-04-10,124100000000.00,,,
2019-04-24,123600000000.00,,,
2019-05-07,121600000000.00,,,
2019-05-20,120900000000.00,,,
2019-06-03,112600000000.00,,,
2019-06-14,116500000000.00,,,
2019-06-27,117400000000.00,,,
2019-07-11,123800000000.00,,,
2019-07-24,124400000000.00,,,
2019-08-06,125000000000.00,,,
2019-08-19,126000000000.00,,,
2019-08-30,136900000000.00,,,
2019-09-13,134200000000.00,,,
2019-09-26,133600000000.00,,,
2019-10-09,129000000000.00,,,
2019-10-22,124800000000.00,,,
2019-11-04,138200000000.00,,,
,,,,
,,,,
,,,,
